"sale_price","sale_date","address","beds","full_baths","half_baths","sqft","acres","lat","long"
420000,2025-08-22,"260 WESTOVER AVE, ANN ARBOR, MI 48103",0,0,0,NA,0.124,42.28206286874,-83.798384784206
420000,2025-08-22,"266 WESTOVER AVE, ANN ARBOR, MI 48103",3,1,1,1204,0.138,42.281754576064,-83.798375304099
618594,2025-08-22,"2766 BRISTOL RIDGE DR, ANN ARBOR, MI 48105",0,3,1,1856,NA,NA,NA
426560,2025-08-22,"1114 BALDWIN AV, Ann Arbor, MI 48104",3,2,2,2146,0.176,42.267974848567,-83.727202316153
388286,2025-08-22,"525 ELIZABETH ST, ANN ARBOR, MI 48104",2,2,0,1292,0.13,42.285180855133,-83.741783733706
1,2025-08-22,"2063 PAULINE CT, Ann Arbor, MI 48103",2,1,1,1368,NA,42.266726390973,-83.77585822764
1,2025-08-22,"1360 S FOLKSTONE CT, ANN ARBOR, MI 48105",4,2,1,2444,0.231,42.292328961844,-83.685433235303
387000,2025-08-22,"1101 HENRY ST, Ann Arbor, MI 48104",6,1,0,1102,NA,42.261601783799,-83.736026805513
278000,2025-08-21,"2243 S MAIN ST, ANN ARBOR, MI 48103",2,2,0,1086,NA,42.253620069563,-83.749867801002
NA,2025-08-21,"425 CREST AV, Ann Arbor, MI 48103",3,2,1,2216,0.165,42.276656516446,-83.762886527176
512500,2025-08-21,"1903 CRESTLAND DR, Ann Arbor, MI 48104",2,2,0,1288,0.302,42.255910419711,-83.721834956997
NA,2025-08-21,"2216 DELAWARE DR, Ann Arbor, MI 48103",4,2,1,2596,0.223,42.253519200374,-83.766080211252
1040000,2025-08-21,"843 ASA GRAY DR, ANN ARBOR, MI 48105",0,2,1,1782,NA,42.283714204891,-83.703844411643
415000,2025-08-21,"275 HIGHLAKE AVE, ANN ARBOR, MI 48103",5,2,0,2094,0.22,42.27953558468,-83.787974405667
267800,2025-08-20,"3005 OAKWOOD ST, Ann Arbor, MI 48104",3,3,0,1137,0.212,42.24964102153,-83.700092082314
1,2025-08-20,"3135 BLUETT DR, ANN ARBOR, MI 48105",3,2,1,1648,0.219,42.310605519434,-83.70014568253
932000,2025-08-20,"1121 PAULINE BLV, Ann Arbor, MI 48103",4,2,1,1948,0.382,42.268234803168,-83.761586614465
710000,2025-08-20,"3000 GLAZIER WAY #130, ANN ARBOR, MI 48105",2,2,0,2390,NA,42.28785466625,-83.701656074194
NA,2025-08-20,"641 CENTER DR, ANN ARBOR, MI 48103",4,2,0,1748,0.154,42.290009094377,-83.784933181458
490000,2025-08-19,"1534 BARRINGTON PL, Ann Arbor, MI 48103",4,1,2,1276,0.197,42.261843980455,-83.773530766828
330000,2025-08-19,"3120 LORRAINE ST, Ann Arbor, MI 48108",4,2,2,1640,0.224,42.238223276775,-83.69711601814
NA,2025-08-19,"2109 ABBOTT AV, Ann Arbor, MI 48103",2,2,1,1766,0.186,42.27991657709,-83.775113209132
955000,2025-08-19,"1043 YOUNG PL, ANN ARBOR, MI 48105",2,2,1,2544,NA,42.289195612258,-83.701706857625
534000,2025-08-19,"2763 POLSON ST, ANN ARBOR, MI 48105",3,3,0,1681,NA,42.311052698328,-83.735944621679
100,2025-08-19,"1015 E UNIVERSITY AVE, ANN ARBOR, MI 48103",11,3,1,2938,0.2,42.269224969336,-83.735589453735
100,2025-08-18,"1562 JONES DR, ANN ARBOR, MI 48105",4,2,0,2340,0.246,42.295198294014,-83.73114962153
6750000,2025-08-18,"1709 S UNIVERSITY AVE, ANN ARBOR, MI 48103",5,2,0,1670,0.248,42.275175200306,-83.727194621875
539000,2025-08-18,"2965 AUGHTON RD, ANN ARBOR, MI 48105",3,3,1,1866,NA,42.31511998455,-83.709386001559
656500,2025-08-18,"111 N ASHLEY ST 412, Ann Arbor, MI 48104",2,2,0,1322,NA,42.281602388649,-83.749800959762
524000,2025-08-18,"1562 JONES DR, ANN ARBOR, MI 48105",4,2,0,2340,0.246,42.295198294014,-83.73114962153
NA,2025-08-18,"1411 WELLS ST, Ann Arbor, MI 48104",4,2,1,2775,0.139,42.267003661633,-83.731170036784
NA,2025-08-18,"1225 S MAPLE RD 307, Ann Arbor, MI 48103",2,2,0,1173,NA,42.267192854878,-83.779769609432
NA,2025-08-18,"2721 MAITLAND DR, ANN ARBOR, MI 48105",3,1,1,2313,NA,42.316298119545,-83.70678685102
NA,2025-08-15,"1501 SHADFORD RD, Ann Arbor, MI 48104",3,1,0,1400,0.152,42.261748156908,-83.72955472789
550000,2025-08-15,"1200 WELLS ST, Ann Arbor, MI 48104",3,1,0,1735,0.172,42.266242481183,-83.734051601299
1,2025-08-15,"533 ELM ST, ANN ARBOR, MI 48104",5,1,0,1422,0.091,42.275931664904,-83.73047351599
1,2025-08-15,"806 BROOKSIDE DR, ANN ARBOR, MI 48105",4,2,2,2678,0.208,42.303660568962,-83.734758202245
1,2025-08-15,"3245 BAYLIS DR, Ann Arbor, MI 48108",3,1,0,1448,0.229,42.240948431758,-83.718619376586
NA,2025-08-15,"204 KOCH AV, Ann Arbor, MI 48103",3,1,1,1264,0.075,42.272072628541,-83.75049720306
NA,2025-08-15,"3095 VILLAGE CIR, Ann Arbor, MI 48108",2,1,1,1121,NA,42.242105978679,-83.684697697465
206400,2025-08-15,"2150 PAULINE BLV 203, Ann Arbor, MI 48103",2,2,0,1173,NA,42.26663203637,-83.776709040527
560000,2025-08-15,"1914 JACKSON AV, Ann Arbor, MI 48103",3,2,1,1365,0.149,42.281332008548,-83.771507791218
595000,2025-08-15,"3606 CHATHAM WAY, ANN ARBOR, MI 48105",4,3,1,2361,0.319,42.294993568224,-83.690319753617
485000,2025-08-15,"668 BOSTON CT, ANN ARBOR, MI 48103",4,2,1,2099,0.118,42.273310497838,-83.787473382114
475000,2025-08-15,"827 ASA GRAY DR #257, ANN ARBOR, MI 48105",2,2,0,1274,NA,42.284513393361,-83.704001090672
NA,2025-08-15,"1043 MAIDEN LN, ANN ARBOR, MI 48105",2,2,0,1879,NA,42.288342369185,-83.734625886345
552500,2025-08-15,"1043 MAIDEN LN, ANN ARBOR, MI 48105",2,2,0,1879,NA,42.288342369185,-83.734625886345
280000,2025-08-15,"1233 ISLAND DR #201, ANN ARBOR, MI 48105",2,1,0,871,NA,42.291071834812,-83.73196576256
166000,2025-08-15,"2130 PAULINE BLV 302, Ann Arbor, MI 48103",1,1,0,927,NA,42.266831802256,-83.776563766284
651000,2025-08-14,"2984 ARGONNE DR, ANN ARBOR, MI 48105",4,2,1,2046,0.224,42.314278267388,-83.702222659952
NA,2025-08-14,"3021 LAKEHAVEN CT, ANN ARBOR, MI 48105",2,1,1,1152,NA,42.285425301058,-83.69933567237
NA,2025-08-14,"3021 LAKEHAVEN CT, ANN ARBOR, MI 48105",2,1,1,1152,NA,42.285425301058,-83.69933567237
120800,2025-08-14,"2154 STONE SCHOOL CIR, Ann Arbor, MI 48108",0,1,0,732,NA,42.234053615534,-83.719589505189
250000,2025-08-14,"3059 AILSA CRAIG DR, Ann Arbor, MI 48108",2,1,1,1121,NA,42.242470507553,-83.685872781764
NA,2025-08-13,"2327 EASY ST, Ann Arbor, MI 48104",3,1,0,960,0.272,42.251829038043,-83.707712287856
NA,2025-08-13,"115 ALLEN DR, Ann Arbor, MI 48103",6,4,0,1264,0.148,42.281991103001,-83.771895708315
NA,2025-08-13,"321 PARK LAKE AVE, ANN ARBOR, MI 48103",5,3,1,3476,0.342,42.280847929963,-83.794026964761
221500,2025-08-13,"2102 PAULINE BLV 304, Ann Arbor, MI 48103",1,1,0,927,NA,42.267721471804,-83.775591383684
1,2025-08-13,"7 HAVERHILL CT, ANN ARBOR, MI 48105",3,2,0,1628,NA,42.315324627112,-83.706424542317
4e+05,2025-08-13,"7 HAVERHILL CT, ANN ARBOR, MI 48105",3,2,0,1628,NA,42.315324627112,-83.706424542317
1,2025-08-13,"7 HAVERHILL CT, ANN ARBOR, MI 48105",3,2,0,1628,NA,42.315324627112,-83.706424542317
589500,2025-08-13,"2015 RUGBY CT, Ann Arbor, MI 48103",0,1,2,2528,0.189,42.255943438167,-83.772376457876
1,2025-08-12,"2606 CRANBROOK RD, Ann Arbor, MI 48104",3,1,0,1032,0.229,42.249563142692,-83.705554934754
1672700,2025-08-12,"930 S FOREST AV, Ann Arbor, MI 48104",7,2,1,2332,0.152,42.270984556088,-83.733223260308
1,2025-08-12,"3401 CHARING CROSS RD, Ann Arbor, MI 48108",0,2,1,1809,2.001,42.239462618104,-83.689244030932
417000,2025-08-11,"626 HISCOCK ST, ANN ARBOR, MI 48103",3,1,0,1265,0.127,42.28738997952,-83.75452687368
625000,2025-08-11,"2170 ARDENNE DR, ANN ARBOR, MI 48105",3,1,2,1752,0.253,42.305219065245,-83.700110995216
376000,2025-08-11,"110 FAIRVIEW DR, Ann Arbor, MI 48103",2,1,0,984,0.184,42.281832168621,-83.774941468466
1,2025-08-11,"441 S SEVENTH ST, Ann Arbor, MI 48103",3,2,0,1972,0.322,42.276807765583,-83.758424715008
440000,2025-08-11,"2010 BRAMPTON CT, Ann Arbor, MI 48103",3,1,1,1403,0.201,42.257510447815,-83.772203694257
10,2025-08-08,"600 PINE CIR, ANN ARBOR, MI 48105",4,3,0,2380,NA,NA,NA
1,2025-08-08,"720 W HURON ST, Ann Arbor, MI 48103",5,2,1,1512,0.213,42.28172596038,-83.756154846893
1,2025-08-08,"2570 BUNKER HILL RD, ANN ARBOR, MI 48105",4,2,1,1944,0.198,42.313050074437,-83.701474342353
NA,2025-08-08,"1750 SANFORD PL, Ann Arbor, MI 48103",3,3,0,1697,0.185,42.259258342057,-83.769424082403
100,2025-08-08,"912 DANIEL ST, ANN ARBOR, MI 48103",2,1,0,914,0.145,42.290338540581,-83.750900794198
580000,2025-08-08,"1231 NAPLES CT, Ann Arbor, MI 48103",3,2,0,1272,0.143,42.265492870392,-83.762991657672
495000,2025-08-08,"710 S FIRST ST, Ann Arbor, MI 48103",2,1,0,1144,0.085,42.272641553077,-83.751415628888
182500,2025-08-08,"2140 PAULINE BLV 108, Ann Arbor, MI 48103",1,1,0,927,NA,42.26673124769,-83.776637574743
320000,2025-08-08,"1050 WALL ST UNIT 6C, ANN ARBOR, MI 48105",2,2,0,1182,NA,42.287443173066,-83.733533379527
235000,2025-08-08,"3126 BOLGOS CIR, ANN ARBOR, MI 48105",2,1,2,1280,NA,42.311946064133,-83.689649307995
430000,2025-08-08,"2 EASTBURY CT, ANN ARBOR, MI 48105",4,3,0,1600,NA,42.315208370219,-83.703417444036
360000,2025-08-08,"555 E WILLIAM ST 25J, Ann Arbor, MI 48104",2,2,0,1027,NA,42.27791325969,-83.742537269955
732000,2025-08-08,"1458 COVINGTON DR, Ann Arbor, MI 48103",4,2,1,1455,0.235,42.262904333751,-83.773912411231
550000,2025-08-08,"314 W MADISON ST, Ann Arbor, MI 48103",3,1,1,1052,0.067,42.274098757973,-83.751299521938
375000,2025-08-07,"241 W OAKBROOK DR, Ann Arbor, MI 48103",2,2,1,1250,NA,42.249436022547,-83.756222695027
785000,2025-08-07,"1325 PEPPER PIKE RD, ANN ARBOR, MI 48105",4,2,1,1688,0.587,42.290766937859,-83.693941268915
NA,2025-08-07,"107 LONGMAN LA, Ann Arbor, MI 48103",2,1,0,972,0.087,42.281127242987,-83.776052180457
NA,2025-08-07,"317 N SEVENTH ST, Ann Arbor, MI 48103",3,1,0,972,0.179,42.284260427305,-83.759004452257
296000,2025-08-07,"2159 E EDEN CT, Ann Arbor, MI 48108",4,1,1,1167,0.202,42.234199436203,-83.711732201176
296000,2025-08-07,"2159 E EDEN CT, Ann Arbor, MI 48108",4,1,1,1167,0.202,42.234199436203,-83.711732201176
430000,2025-08-07,"2519 MEADE CT, ANN ARBOR, MI 48105",3,2,2,1508,NA,42.309976158003,-83.710353566651
NA,2025-08-07,"2104 ALICE ST, ANN ARBOR, MI 48103",4,2,0,1168,0.19,42.287828079621,-83.773741674239
615000,2025-08-07,"2422 ESSEX RD, Ann Arbor, MI 48104",4,1,1,1803,0.241,42.252800325754,-83.714505479308
NA,2025-08-06,"3485 YELLOWSTONE DR, ANN ARBOR, MI 48105",3,1,1,1684,0.215,42.316699986789,-83.694558002207
240000,2025-08-06,"1233 ISLAND DR #203, ANN ARBOR, MI 48105",2,1,0,871,NA,42.291071834812,-83.73196576256
225000,2025-08-06,"2637 PITTSFIELD BLV, Ann Arbor, MI 48104",2,1,0,699,NA,42.249087679812,-83.692915678956
100,2025-08-05,"1504 WARWICK CT, Ann Arbor, MI 48103",4,1,1,1681,0.171,42.260880501744,-83.775755832433
100,2025-08-05,"1633 GREENVIEW DR, Ann Arbor, MI 48103",3,2,0,1097,0.165,42.260900970553,-83.763726640436
100,2025-08-05,"1633 GREENVIEW DR, Ann Arbor, MI 48103",3,2,0,1097,0.165,42.260900970553,-83.763726640436
330000,2025-08-05,"285 BROOKSIDE DR, ANN ARBOR, MI 48105",2,1,0,925,0.227,42.304641661467,-83.740942149681
NA,2025-08-05,"1850 LINDSAY LA, Ann Arbor, MI 48104",2,1,1,926,NA,42.260697840473,-83.692902916897
NA,2025-08-05,"1810 COVINGTON DR, Ann Arbor, MI 48103",3,1,1,1837,0.189,42.258039580936,-83.774189316195
100,2025-08-05,"213 S SEVENTH ST, Ann Arbor, MI 48103",3,2,0,1188,0.05,NA,NA
100,2025-08-05,"2004 FERDON RD, Ann Arbor, MI 48104",3,2,1,1358,0.192,42.258439955678,-83.72459421515
100,2025-08-05,"555 E WILLIAM ST 14C, Ann Arbor, MI 48104",1,1,0,596,NA,42.27791325969,-83.742537269955
572000,2025-08-05,"1010 ROSE AV, Ann Arbor, MI 48104",2,1,0,974,0.11,42.262575576324,-83.737171078598
580000,2025-08-05,"2774 POLSON ST, ANN ARBOR, MI 48105",0,2,0,1603,NA,42.311833514314,-83.735842065649
510000,2025-08-05,"309 W HOOVER AV, Ann Arbor, MI 48103",3,2,0,1384,0.157,42.269411807695,-83.752404305521
585000,2025-08-05,"2100 ALICE ST, ANN ARBOR, MI 48103",3,2,0,1338,0.138,42.287835235775,-83.773140554792
NA,2025-08-05,"205 BARTON DR, ANN ARBOR, MI 48105",3,1,0,1240,0.35,42.302814653184,-83.74247636427
NA,2025-08-05,"225 BRIARCREST DR 197, Ann Arbor, MI 48104",2,2,1,1134,NA,42.246906605295,-83.747184564316
NA,2025-08-05,"1225 S MAPLE RD 307, Ann Arbor, MI 48103",2,2,0,1173,NA,42.267192854878,-83.779769609432
415000,2025-08-05,"2375 PONTIAC TRL, ANN ARBOR, MI 48105",3,1,1,988,0.176,42.307861217988,-83.735008962327
625500,2025-08-04,"113 PONDS VIEW DR, Ann Arbor, MI 48103",0,2,1,1822,NA,42.248823474968,-83.749868369449
560000,2025-08-04,"1335 KELLY GREEN DR, ANN ARBOR, MI 48103",4,2,1,2137,NA,42.29474257975,-83.783445092842
585000,2025-08-04,"774 DELLWOOD DR, ANN ARBOR, MI 48103",3,2,0,1558,0.186,42.292083177531,-83.787119567597
NA,2025-08-02,"714 DELLWOOD DR, ANN ARBOR, MI 48103",3,1,1,988,0.186,42.291013344757,-83.787081265046
NA,2025-08-01,"418 SUMARK WAY, Ann Arbor, MI 48103",2,3,0,1532,0.21,42.24652808491,-83.754261203412
NA,2025-08-01,"101 N MAIN ST #1015, Ann Arbor, MI 48104",1,2,1,1005,NA,42.281484943715,-83.7485653714
NA,2025-08-01,"101 N MAIN ST #1015, Ann Arbor, MI 48104",1,2,1,1005,NA,42.281484943715,-83.7485653714
690000,2025-08-01,"450 S FIRST ST, Ann Arbor, MI 48103",4,2,0,1350,0.07,42.277090956853,-83.751136166586
734800,2025-08-01,"1308 LINWOOD AV, Ann Arbor, MI 48103",3,1,1,1724,0.138,42.283257345725,-83.7633620472
425000,2025-08-01,"201 KOCH AV, Ann Arbor, MI 48103",4,3,0,1123,0.091,42.27195152222,-83.750735429674
251000,2025-08-01,"3027 FOREST CREEK CT, Ann Arbor, MI 48108",0,1,1,968,NA,42.239814535436,-83.718484852481
580000,2025-08-01,"3204 FARMBROOK CT, Ann Arbor, MI 48108",4,1,2,2339,0.193,42.244182421513,-83.722121499203
355000,2025-08-01,"3197 ASHER RD, Ann Arbor, MI 48104",0,2,1,1704,NA,42.258961859588,-83.697186893182
NA,2025-08-01,"1038 MARTIN PL, Ann Arbor, MI 48104",5,2,1,2723,0.293,42.269258777812,-83.728586202107
335000,2025-08-01,"843 GREENHILLS DR, ANN ARBOR, MI 48105",3,1,2,1736,NA,NA,NA
NA,2025-08-01,"2631 LILLIAN RD, Ann Arbor, MI 48104",4,2,0,1820,0.174,42.249594101789,-83.686472043039
NA,2025-08-01,"2524 TRAVER BLVD, ANN ARBOR, MI 48105",3,3,1,1508,NA,42.311287040026,-83.711626916871
895000,2025-08-01,"1015 LINCOLN AV, Ann Arbor, MI 48104",3,1,1,1437,0.147,42.270011282771,-83.729709151831
560000,2025-08-01,"2728 KIMBERLEY RD, Ann Arbor, MI 48104",3,3,0,1836,0.241,42.249464670714,-83.716546592101
8e+05,2025-08-01,"1054 FERDON RD, Ann Arbor, MI 48104",4,2,0,2118,0.132,42.268587285719,-83.725554757617
757000,2025-08-01,"1138 S SEVENTH ST, Ann Arbor, MI 48103",2,2,0,1344,0.152,42.267673214154,-83.758344040439
571000,2025-08-01,"1507 DICKEN DR, Ann Arbor, MI 48103",3,2,0,1388,0.189,42.262186888971,-83.777980728305
1010000,2025-08-01,"3924 PENBERTON DR, ANN ARBOR, MI 48105",5,1,0,2786,0.213,42.283474000438,-83.686380850492
785000,2025-08-01,"1499 N FOLKSTONE CT, ANN ARBOR, MI 48105",4,2,1,2525,0.277,42.295119078052,-83.686549867289
345000,2025-08-01,"1436 ROSEWOOD ST, Ann Arbor, MI 48104",3,1,0,1025,0.161,42.255575904811,-83.728058705197
329700,2025-08-01,"2769 BARCLAY WAY, ANN ARBOR, MI 48105",2,2,1,1148,NA,42.320044987904,-83.703902077466
NA,2025-08-01,"1102 RAVENWOOD AVE, ANN ARBOR, MI 48103",3,1,1,1395,0.222,42.293288462735,-83.790233988876
NA,2025-07-31,"530 N FIFTH AV, Ann Arbor, MI 48104",3,1,2,1449,0.076,42.285209517655,-83.745712320324
463250,2025-07-31,"910 SHERWOOD ST, Ann Arbor, MI 48103",3,2,1,1584,0.186,42.270614729943,-83.768516055028
NA,2025-07-31,"1450 GLASTONBURY RD, Ann Arbor, MI 48103",3,1,1,1101,0.194,42.262815367394,-83.772385235787
2500000,2025-07-31,"1008 OAKLAND AV, Ann Arbor, MI 48104",15,5,0,3267,0.2,42.270138555838,-83.73763527069
722500,2025-07-31,"3092 N SPURWAY DR, ANN ARBOR, MI 48105",4,3,1,2326,NA,42.321481729585,-83.709277971098
375000,2025-07-31,"2715 BEACON HILL ST, Ann Arbor, MI 48104",3,1,0,1466,0.196,42.251391187017,-83.704959914713
318000,2025-07-31,"3172 EDGEWOOD DR, Ann Arbor, MI 48104",2,1,1,700,0.183,42.251309424019,-83.69711163607
475000,2025-07-31,"216 KENWOOD AV, Ann Arbor, MI 48103",3,1,0,1544,0.126,42.280809830285,-83.76672779007
350000,2025-07-31,"1018 WESTERN DR, ANN ARBOR, MI 48103",3,1,1,1053,0.145,42.290567287154,-83.779504974153
1001800,2025-07-31,"2659 BEDFORD RD, Ann Arbor, MI 48104",4,2,1,1956,0.505,42.262524552578,-83.708225927742
366000,2025-07-31,"303 WESLEY ST, Ann Arbor, MI 48103",3,1,1,1300,0.124,42.28325064707,-83.763303316918
NA,2025-07-31,"318 W MADISON ST, Ann Arbor, MI 48103",3,1,0,997,0.067,42.274098117607,-83.751342426612
855000,2025-07-31,"820 BARTON DR, ANN ARBOR, MI 48105",2,3,0,1916,0.257,42.300142950169,-83.734442872611
585000,2025-07-31,"2786 MAITLAND DR, ANN ARBOR, MI 48105",3,2,2,2313,NA,42.316196897796,-83.705386374833
100,2025-07-30,"2247 S MAIN ST, ANN ARBOR, MI 48103",2,2,0,1254,NA,42.253596394614,-83.749860191201
245000,2025-07-30,"3049 FOREST CREEK CT, Ann Arbor, MI 48108",2,1,0,968,NA,42.239813925673,-83.718357413405
NA,2025-07-30,"1139 MARTIN PL, Ann Arbor, MI 48104",4,2,0,1218,0.199,42.267709157803,-83.728391363782
372575,2025-07-30,"3027 LAKEHAVEN CT, ANN ARBOR, MI 48105",3,2,1,1516,NA,42.285462817454,-83.699391131376
NA,2025-07-30,"2530 ESSEX RD, Ann Arbor, MI 48104",3,2,0,1385,0.289,42.251466829106,-83.714498459222
345000,2025-07-30,"111 N ASHLEY ST 313, Ann Arbor, MI 48104",1,1,0,570,NA,42.281602388649,-83.749800959762
225000,2025-07-30,"1349 MARLBOROUGH DR, Ann Arbor, MI 48104",4,2,0,1484,0.159,42.252063971715,-83.729215225588
NA,2025-07-30,"3175 STONE SCHOOL RD, Ann Arbor, MI 48108",3,1,1,953,0.227,NA,NA
335000,2025-07-29,"2746 PAGE AV, Ann Arbor, MI 48104",3,2,1,1318,NA,42.249283869867,-83.7253926625
NA,2025-07-29,"3023 CEDARBROOK RD, ANN ARBOR, MI 48105",4,2,1,2436,0.17,42.316028244457,-83.702005826709
NA,2025-07-29,"303 WILDWOOD AV, Ann Arbor, MI 48103",4,2,0,1542,0.117,42.284866857062,-83.767856126021
NA,2025-07-29,"3307 SUNTON RD, ANN ARBOR, MI 48105",3,2,1,2385,NA,42.322274777909,-83.710439394356
1,2025-07-28,"3517 CAROLYN ST, Ann Arbor, MI 48104",2,1,0,703,NA,42.252313496274,-83.690793406745
100,2025-07-28,"1114 BALDWIN AV, Ann Arbor, MI 48104",3,2,2,2146,0.176,42.267974848567,-83.727202316153
100,2025-07-28,"1114 BALDWIN AV, Ann Arbor, MI 48104",3,2,2,2146,0.176,42.267974848567,-83.727202316153
1,2025-07-28,"1411 WHITE ST, Ann Arbor, MI 48104",4,2,0,1626,0.118,42.263411320478,-83.739110049579
NA,2025-07-28,"503 GLENDALE CIR, Ann Arbor, MI 48103",3,2,0,1915,0.212,42.278100407181,-83.771015031099
470000,2025-07-28,"1506 CHANDLER RD, ANN ARBOR, MI 48105",3,3,0,1694,0.227,42.295709462169,-83.738853795298
412000,2025-07-26,"2537 MEADE CT, ANN ARBOR, MI 48105",3,2,1,1420,NA,42.309976157991,-83.710124225279
100,2025-07-25,"604 ROBIN RD, ANN ARBOR, MI 48103",3,3,0,1538,0.306,42.293646278732,-83.754482404104
100,2025-07-25,"604 ROBIN RD, ANN ARBOR, MI 48103",3,3,0,1538,0.306,42.293646278732,-83.754482404104
528700,2025-07-25,"2859 RENFREW ST, ANN ARBOR, MI 48105",4,1,2,2076,0.207,42.308613315862,-83.70612210816
226185,2025-07-25,"3120 CHARING CROSS RD, Ann Arbor, MI 48108",0,1,0,968,2.001,42.243481448965,-83.689494202342
725000,2025-07-25,"2418 MEADOWRIDGE CT, ANN ARBOR, MI 48105",4,2,1,2317,0.231,42.315452323131,-83.716050314559
880000,2025-07-25,"1924 BOULDER DR, Ann Arbor, MI 48104",0,1,2,1760,NA,42.261643430673,-83.694005958813
NA,2025-07-25,"1106 WHITE ST, Ann Arbor, MI 48104",3,1,0,1232,0.07,42.268905801621,-83.739389244248
NA,2025-07-25,"1110 WHITE ST, Ann Arbor, MI 48104",2,1,0,1090,0.121,42.268853500048,-83.73938887332
NA,2025-07-25,"1114 WHITE ST, Ann Arbor, MI 48104",2,2,0,1584,0.121,42.268801198475,-83.739388502392
NA,2025-07-25,"1116 WHITE ST, Ann Arbor, MI 48104",5,2,0,1657,0.121,42.268775047689,-83.739388316928
920000,2025-07-25,"1925 NORWAY RD, Ann Arbor, MI 48104",3,2,0,1748,0.224,42.267700142402,-83.723486637797
NA,2025-07-25,"518 HILL ST, Ann Arbor, MI 48104",5,2,0,1682,0.105,42.271758285377,-83.742776238644
NA,2025-07-25,"1610 GEDDES AVE, ANN ARBOR, MI 48104",3,1,0,1232,0.061,42.276283711415,-83.727810515794
NA,2025-07-25,"517 LINDEN ST, ANN ARBOR, MI 48104",5,2,0,1695,0.15,42.27611951038,-83.727929963571
NA,2025-07-25,"918 CATHERINE ST, ANN ARBOR, MI 48104",2,2,0,1176,0.128,42.283048712759,-83.738165842099
NA,2025-07-25,"916 CATHERINE ST, ANN ARBOR, MI 48104",3,1,0,1176,0.128,42.283048110659,-83.738193323695
NA,2025-07-25,"908 E ANN ST, ANN ARBOR, MI 48104",4,1,1,1803,0.048,42.282120475631,-83.738256771974
NA,2025-07-25,"912 E ANN ST, ANN ARBOR, MI 48104",2,2,0,1460,0.2,42.282122196419,-83.738201534609
NA,2025-07-25,"808 CATHERINE ST, ANN ARBOR, MI 48104",6,2,0,1528,0.076,42.283010490952,-83.739532560176
NA,2025-07-25,"710 CATHERINE ST, ANN ARBOR, MI 48104",6,1,1,2250,0.076,42.282967463952,-83.740748790269
330000,2025-07-25,"2777 BARCLAY WAY, ANN ARBOR, MI 48105",2,2,1,1148,NA,42.320055072781,-83.703785137167
370000,2025-07-25,"1320 PATRICIA AVE, ANN ARBOR, MI 48103",2,2,1,1420,NA,42.294658491871,-83.782751475031
450000,2025-07-25,"1721 HANOVER RD, Ann Arbor, MI 48103",3,1,1,1251,0.187,42.257513229247,-83.768101737741
255000,2025-07-25,"3147 CHERRY TREE LA, Ann Arbor, MI 48108",2,1,0,1140,0.224,42.244894983158,-83.685880099926
NA,2025-07-25,"3750 BURNS CT, ANN ARBOR, MI 48105",4,1,2,3143,0.346,42.282492673272,-83.690102723323
293000,2025-07-24,"2756 BARCLAY WAY, ANN ARBOR, MI 48105",2,2,1,1148,NA,42.319927704542,-83.704698162459
NA,2025-07-24,"3458 BURBANK DR, ANN ARBOR, MI 48105",3,1,2,1280,NA,42.316215471921,-83.690571242962
2350000,2025-07-24,"1210 WASHTENAW CT, ANN ARBOR, MI 48104",6,2,0,1768,0.058,42.276736450267,-83.733626964976
2e+06,2025-07-24,"1206 WASHTENAW CT, ANN ARBOR, MI 48104",5,2,0,1818,0.046,42.276740755734,-83.733632077717
NA,2025-07-24,"3450 BURBANK DR, ANN ARBOR, MI 48105",2,1,2,1280,NA,42.316124072085,-83.690564659084
1230000,2025-07-24,"500 CATHERINE ST, Ann Arbor, MI 48104",8,5,0,2446,0.096,42.282956871737,-83.742855448421
369000,2025-07-24,"1717 JACKSON AV, Ann Arbor, MI 48103",3,1,1,1170,0.141,42.281620989953,-83.768081890039
NA,2025-07-23,"647 TREGO CIR, ANN ARBOR, MI 48103",3,2,1,1934,0.217,42.273903567251,-83.789495651719
1,2025-07-23,"1200 FRANKLIN BLV, Ann Arbor, MI 48103",3,2,1,1792,0.2,42.266509094736,-83.75709280473
620000,2025-07-23,"2104 WINCHELL DR, Ann Arbor, MI 48104",3,2,0,1953,0.193,42.258976066045,-83.72045688215
440000,2025-07-23,"1710 PALOMAR DR, Ann Arbor, MI 48103",3,1,1,1050,0.191,42.263494185205,-83.768777381811
NA,2025-07-23,"2438 PLACID WAY, ANN ARBOR, MI 48105",4,2,1,2140,0.197,42.313284633523,-83.714700163144
665000,2025-07-23,"1515 E STADIUM BLV, Ann Arbor, MI 48104",3,2,1,1822,0.18,42.260854170748,-83.72947675213
425000,2025-07-23,"1122 WESTERN DR, ANN ARBOR, MI 48103",3,1,0,950,0.216,42.292193472866,-83.779569917513
561000,2025-07-23,"3320 BLUETT DR, ANN ARBOR, MI 48105",4,1,2,1944,0.212,NA,NA
NA,2025-07-22,"1122 POMONA RD, ANN ARBOR, MI 48103",3,1,1,1642,0.276,42.292471889112,-83.764263414751
NA,2025-07-22,"4 NORTHWICK CT, ANN ARBOR, MI 48105",3,2,2,2292,NA,42.313816705697,-83.704029734772
